time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.840000000000003,-3.6996009598,-1.24040895027,24.0578843682,0.0616311607109,0.0781512632517,0.0,-2.90225921295,-0.410403484088,5.86171309768,0.087524660036,-0.113670972449,0.0,473.59928639215826,472.50959364736127,475.1642544223995,474.2920895222356
3.900000000000003,-3.87534803461,-1.26394770225,24.4096300101,0.0666349120326,0.0713372889743,0.0,-2.95547809452,-0.373762761193,5.86322817493,0.0735067504977,-0.113357778072,0.0,440.9277003218294,440.94198814456433,441.11510404387934,439.96142790150657
3.960000000000003,-4.05434142901,-1.28505216404,24.7636746035,0.0708540292752,0.0644912477083,0.0,-3.01036794585,-0.329308665531,5.9379600509,0.0630316373679,-0.115628067099,0.0,463.92883122810247,463.73949526724675,463.35366097011604,462.5327937767685
4.020000000000002,-4.23638436462,-1.30354834461,25.1202133117,0.0751423517562,0.0582484068718,0.0,-3.05724459748,-0.286860049464,5.94670705075,0.0845033098432,-0.0874966843357,0.0,442.984662020172,445.28245866425203,441.96937444755696,443.739704412913
4.080000000000001,-4.42129746804,-1.31921969631,25.479837402,0.080839795027,0.0528527420082,0.0,-3.10604542994,-0.234996056442,6.04032059459,0.110305162811,-0.0952926947174,0.0,470.1689207139378,469.55809791719275,468.41975232571656,470.4291959096854
4.14,-4.60881506929,-1.33201735937,25.8406867286,0.0871569035936,0.0473997479879,0.0,-3.14419965625,-0.191042145687,5.98833064978,0.0926605250023,-0.0832738622121,0.0,424.49910033456223,425.5220229924725,425.060315953886,423.5552729697126
4.199999999999998,-4.79881821261,-1.34157530308,26.2041020087,0.092415092796,0.042029033787,0.0,-3.188734608,-0.127023877494,6.12482213244,0.074996053032,-0.106455071658,0.0,482.7163048008864,480.95720527836403,483.9764366705385,482.65042469284964
4.259999999999997,-4.99139678041,-1.3471593482,26.575925061,0.0968746331935,0.0357856691115,0.0,-3.22992416504,-0.0586808883497,6.26856252822,0.0729508210875,-0.0996479842307,0.0,485.57156546552665,486.0736045505229,486.2613944224152,486.11192398905933
4.319999999999996,-5.18616065199,-1.34901359576,26.9515680478,0.101256595091,0.0296964306181,0.0,-3.26178203036,-0.00272898521864,6.25302458357,0.0731958613468,-0.105442639247,0.0,439.10116859639703,438.61099850663413,438.8501922955414,438.87474643457966
4.379999999999995,-5.38267314022,-1.34769749223,27.3236958177,0.105760735568,0.0232449977434,0.0,-3.28827495376,0.0469968854556,6.15186493337,0.0785723418736,-0.112045895404,0.0,409.4341094945115,408.8347633078809,410.69778456964303,411.179406359478
4.439999999999993,-5.58074757406,-1.34308469215,27.6920357967,0.110088883996,0.0161143310022,0.0,-3.31372206457,0.107179831431,6.12634758358,0.0544036346772,-0.138066970515,0.0,435.29024228920247,433.0931091038035,434.731318863981,432.7049768274434
4.499999999999992,-5.78023800209,-1.33481328985,28.0586316229,0.113550129616,0.00753976685008,0.0,-3.33536237994,0.1688561012,6.09379715459,0.0635546187073,-0.154958621884,0.0,432.6826383113765,431.2379096502991,429.97226456305486,430.7494001879282
4.559999999999991,-5.98092371715,-1.32231271042,28.4273363402,0.117845863298,6.2815861224,0.0,-3.3533098769,0.24821157651,6.19591903828,0.0841391654781,-0.147500175848,0.0,472.8380153773581,473.3920014508425,471.4113057419467,473.0030301064813
4.6199999999999894,-6.18254395537,-1.30595318578,28.7938011116,0.122887540695,6.27299436547,0.0,-3.36691306152,0.297551853105,6.02061672806,0.0838047541743,-0.135747829589,0.0,380.93867275178735,382.03819009274366,382.30064355848793,382.27579967435105
4.679999999999988,-6.38481007594,-1.28569980708,29.1567289101,0.12758956428,6.26492990757,0.0,-3.37459314564,0.378013880505,6.07674245652,0.0643430313791,-0.131856295847,0.0,457.3889010868219,457.6826837014517,458.388118586088,456.8432248887126
4.739999999999987,-6.58738762694,-1.26047436393,29.5234461178,0.130992304212,6.25687565503,0.0,-3.37728715728,0.463170236004,6.14685402743,0.0335645042541,-0.139478605089,0.0,463.00386103150976,462.387784517386,463.2329748995539,460.8077477467434
4.799999999999986,-6.79010364854,-1.23065924522,29.8899536462,0.133698682397,6.24862902047,0.0,-3.3793351321,0.530927126861,6.07055116918,0.0616235392963,-0.133660962806,0.0,415.6783467240704,416.1690366340836,414.422056952538,416.88288254712296
4.859999999999984,-6.99258748366,-1.19583012419,30.2585416559,0.137771208526,6.24072719824,0.0,-3.36934295594,0.630382409889,6.2149855381,0.0781090060526,-0.128036807477,0.0,484.37695164258054,484.78542367980714,483.39108933411484,484.63498307511867
4.919999999999983,-7.1944469293,-1.15537032822,30.6326931274,0.142671557449,6.23311831921,0.0,-3.35864755119,0.718710168,6.25652535091,0.0879828531415,-0.12447831483,0.0,454.3469559227652,454.6179468437871,454.55363626561274,455.3495669097339
4.979999999999982,-7.39540985229,-1.10917663378,31.0116623265,0.148454928545,6.22609817806,0.0,-3.3394311184,0.821581804846,6.37511557201,0.109377687848,-0.105169582826,0.0,478.0652113931193,479.52305659615496,477.59840706090296,479.23474133400146
5.0399999999999805,-7.59501974974,-1.05652428969,31.3987805555,0.154941913102,6.2198038553,0.0,-3.31361535844,0.934092400838,6.52790728802,0.105468766916,-0.10438257174,0.0,488.4073394709889,488.4575234684945,491.7113089027684,491.43064048433655
